species,elevation
Knipolegus franciscanus,1140
Knipolegus franciscanus,623
Knipolegus franciscanus,609
Knipolegus franciscanus,1219
Knipolegus franciscanus,808
Knipolegus franciscanus,914
Knipolegus franciscanus,595
Knipolegus franciscanus,905
Knipolegus franciscanus,435
Knipolegus franciscanus,921
Knipolegus franciscanus,611
Knipolegus franciscanus,454
Knipolegus franciscanus,566
Knipolegus franciscanus,464
Knipolegus franciscanus,775
Knipolegus franciscanus,455
Knipolegus franciscanus,611
Knipolegus franciscanus,750
Knipolegus franciscanus,597
Knipolegus franciscanus,465
Knipolegus franciscanus,617
Knipolegus franciscanus,1074
Knipolegus franciscanus,736
Knipolegus franciscanus,914
Knipolegus franciscanus,555
Knipolegus franciscanus,633
Knipolegus franciscanus,724
Knipolegus franciscanus,451
Knipolegus franciscanus,533
Knipolegus franciscanus,709
Knipolegus franciscanus,607
Knipolegus franciscanus,586
Kunsia tomentosus,178
Kunsia tomentosus,159
Kunsia tomentosus,233
Kunsia tomentosus,377
Kunsia tomentosus,233
Kunsia tomentosus,552
Kunsia tomentosus,400
Kunsia tomentosus,79
Kunsia tomentosus,766
Kunsia tomentosus,457
Kunsia tomentosus,511
Kunsia tomentosus,920
Kunsia tomentosus,194
Kunsia tomentosus,493
Kunsia tomentosus,289
Kunsia tomentosus,310
Kunsia tomentosus,511
Kunsia tomentosus,40
Laterallus xenopterus,599
Laterallus xenopterus,519
Laterallus xenopterus,602
Laterallus xenopterus,821
Laterallus xenopterus,1210
Laterallus xenopterus,614
Laterallus xenopterus,488
Laterallus xenopterus,563
Laterallus xenopterus,758
Laterallus xenopterus,540
Laterallus xenopterus,1003
Laterallus xenopterus,698
Laterallus xenopterus,915
Laterallus xenopterus,633
Laterallus xenopterus,314
Leposternon cerradensis,591
Leposternon maximus,691
Leposternon maximus,818
Leposternon maximus,789
Leposternon mineiro*,519
Leposternon mineiro*,745
Leptodactylus brevipes*,198
Leptodactylus brevipes*,493
Leptodactylus brevipes*,806
Leptodactylus brevipes*,733
Leptodactylus brevipes*,341
Leptodactylus brevipes*,324
Leptodactylus brevipes*,312
Leptodactylus brevipes*,679
Leptodactylus brevipes*,178
Leptodactylus brevipes*,400
Leptodactylus camaquara,813
Leptodactylus camaquara,915
Leptodactylus camaquara,872
Leptodactylus camaquara,881
Leptodactylus camaquara,827
Leptodactylus camaquara,1231
Leptodactylus camaquara,821
Leptodactylus camaquara,914
Leptodactylus camaquara,1529
Leptodactylus camaquara,877
Leptodactylus cunicularius,922
Leptodactylus cunicularius,914
Leptodactylus cunicularius,915
Leptodactylus cunicularius,827
Leptodactylus cunicularius,1193
Leptodactylus cunicularius,1202
Leptodactylus cunicularius,1404
Leptodactylus cunicularius,1231
Leptodactylus cunicularius,1235
Leptodactylus furnarius,617
Leptodactylus furnarius,803
Leptodactylus furnarius,908
Leptodactylus furnarius,621
Leptodactylus furnarius,578
Leptodactylus furnarius,581
Leptodactylus furnarius,778
Leptodactylus furnarius,689
Leptodactylus furnarius,914
Leptodactylus furnarius,1099
Leptodactylus furnarius,1000
Leptodactylus furnarius,675
Leptodactylus furnarius,922
Leptodactylus furnarius,669
Leptodactylus furnarius,482
Leptodactylus furnarius,1824
Leptodactylus furnarius,1729
Leptodactylus furnarius,801
Leptodactylus furnarius,298
Leptodactylus furnarius,710
Leptodactylus furnarius,772
Leptodactylus furnarius,236
Leptodactylus furnarius,915
Leptodactylus furnarius,457
Leptodactylus furnarius,461
Leptodactylus furnarius,150
Leptodactylus furnarius,848
Leptodactylus furnarius,936
Leptodactylus furnarius,805
Leptodactylus furnarius,920
Leptodactylus furnarius,828
Leptodactylus furnarius,693
Leptodactylus furnarius,824
Leptodactylus furnarius,1055
Leptodactylus furnarius,461
Leptodactylus furnarius,461
Leptodactylus furnarius,763
Leptodactylus furnarius,738
Leptodactylus furnarius,649
Leptodactylus furnarius,610
Leptodactylus furnarius,1404
Leptodactylus furnarius,1511
Leptodactylus furnarius,586
Leptodactylus furnarius,216
Leptodactylus furnarius,166
Leptodactylus furnarius,185
Leptodactylus furnarius,787
Leptodactylus furnarius,596
Leptodactylus furnarius,1235
Leptodactylus furnarius,1231
Leptodactylus furnarius,933
Leptodactylus furnarius,1172
Leptodactylus furnarius,602
Leptodactylus furnarius,914
Leptodactylus furnarius,1475
Leptodactylus furnarius,687
Leptodactylus furnarius,901
Leptodactylus furnarius,611
Leptodactylus furnarius,877
Leptodactylus furnarius,197
Leptodactylus kilombo*,585
Leptodactylus kilombo*,450
Leptodactylus kilombo*,443
Leptodactylus pustulatus,468
Leptodactylus pustulatus,132
Leptodactylus pustulatus,197
Leptodactylus pustulatus,505
Leptodactylus pustulatus,33
Leptodactylus pustulatus,277
Leptodactylus pustulatus,264
Leptodactylus pustulatus,610
Leptodactylus pustulatus,531
Leptodactylus pustulatus,447
Leptodactylus pustulatus,11
Leptodactylus pustulatus,215
Leptodactylus pustulatus,296
Leptodactylus pustulatus,277
Leptodactylus pustulatus,656
Leptodactylus pustulatus,210
Leptodactylus pustulatus,178
Leptodactylus pustulatus,159
Leptodactylus pustulatus,292
Leptodactylus pustulatus,183
Leptodactylus pustulatus,114
Leptodactylus pustulatus,117
Leptodactylus pustulatus,213
Leptodactylus pustulatus,125
Leptodactylus pustulatus,305
Leptodactylus pustulatus,215
Leptodactylus pustulatus,300
Leptodactylus pustulatus,209
Leptodactylus pustulatus,271
Leptodactylus pustulatus,223
Leptodactylus pustulatus,220
Leptodactylus pustulatus,305
Leptodactylus pustulatus,292
Leptodactylus pustulatus,358
Leptodactylus pustulatus,379
Leptodactylus pustulatus,468
Leptodactylus pustulatus,461
Leptodactylus pustulatus,155
Leptodactylus pustulatus,206
Leptodactylus pustulatus,178
Leptodactylus pustulatus,106
Leptodactylus pustulatus,263
Leptodactylus pustulatus,243
Leptodactylus pustulatus,443
Leptodactylus pustulatus,159
Leptodactylus pustulatus,152
Leptodactylus pustulatus,615
Leptodactylus pustulatus,277
Leptodactylus pustulatus,205
Leptodactylus pustulatus,216
Leptodactylus pustulatus,166
Leptodactylus pustulatus,185
Leptodactylus pustulatus,293
Leptodactylus pustulatus,260
Leptodactylus pustulatus,260
Leptodactylus pustulatus,6
Leptodactylus pustulatus,229
Leptodactylus pustulatus,87
Leptodactylus pustulatus,496
Leptodactylus pustulatus,68
Leptodactylus pustulatus,77
Leptodactylus sertanejo,618
Leptodactylus sertanejo,696
Leptodactylus sertanejo,1140
Leptodactylus sertanejo,245
Leptodactylus sertanejo,304
Leptodactylus sertanejo,397
Leptodactylus sertanejo,397
Leptodactylus sertanejo,524
Leptodactylus sertanejo,928
Leptodactylus sertanejo,815
Leptodactylus sertanejo,772
Leptodactylus sertanejo,308
Leptodactylus sertanejo,199
Leptodactylus sertanejo,656
Leptodactylus sertanejo,922
Leptodactylus sertanejo,679
Leptodactylus sertanejo,762
Leptodactylus sertanejo,484
Leptodactylus sertanejo,824
Leptodactylus sertanejo,670
Leptodactylus sertanejo,918
Leptodactylus sertanejo,408
Leptodactylus sertanejo,925
Leptodactylus sertanejo,726
Leptodactylus sertanejo,673
Leptodactylus sertanejo,431
Leptodactylus sertanejo,723
Leptodactylus sertanejo,746
Leptodactylus sertanejo,780
Leptodactylus tapiti,1018
Liotyphlops schubarti,610
Liotyphlops schubarti,916
Liotyphlops taylori*,355
Lonchophylla bokermanni,800
Lonchophylla bokermanni,752
Lonchophylla bokermanni,1310
Lonchophylla bokermanni,1201
Lonchophylla bokermanni,679
Lonchophylla bokermanni,835
Lonchophylla dekeyseri,400
Lonchophylla dekeyseri,908
Lonchophylla dekeyseri,1136
Lonchophylla dekeyseri,637
Lonchophylla dekeyseri,293
Lonchophylla dekeyseri,290
Lonchophylla dekeyseri,592
Lonchophylla dekeyseri,1099
Lonchophylla dekeyseri,1257
Lonchophylla dekeyseri,954
Lonchophylla dekeyseri,958
Lonchophylla dekeyseri,1043
Lonchophylla dekeyseri,219
Lonchophylla dekeyseri,653
Lonchophylla dekeyseri,283
Lonchophylla dekeyseri,607
Lonchophylla dekeyseri,759
Lonchophylla dekeyseri,622
Lonchophylla dekeyseri,915
Lonchophylla dekeyseri,1116
Lonchophylla dekeyseri,457
Lonchophylla dekeyseri,651
Lonchophylla dekeyseri,80
Lonchophylla dekeyseri,440
Lonchophylla dekeyseri,1232
Lonchophylla dekeyseri,1074
Lonchophylla dekeyseri,554
Lonchophylla dekeyseri,526
Lonchophylla dekeyseri,741
Lycalopex vetulus,387
Lycalopex vetulus,615
Lycalopex vetulus,917
Lycalopex vetulus,610
Lycalopex vetulus,1074
Lycalopex vetulus,1220
Lycalopex vetulus,822
Lycalopex vetulus,792
Lycalopex vetulus,448
Lycalopex vetulus,707
Lycalopex vetulus,610
Lycalopex vetulus,767
Lycalopex vetulus,96
Lycalopex vetulus,266
Lycalopex vetulus,661
Lycalopex vetulus,721
Lycalopex vetulus,921
Lycalopex vetulus,901
Lycalopex vetulus,763
Lycalopex vetulus,753
Lycalopex vetulus,610
Lycalopex vetulus,417
Lycalopex vetulus,920
Lycalopex vetulus,446
Lycalopex vetulus,366
Lycalopex vetulus,622
Lycalopex vetulus,766
Lycalopex vetulus,395
Lycalopex vetulus,306
Lycalopex vetulus,409
Lycalopex vetulus,430
Lycalopex vetulus,314
Lycalopex vetulus,289
Lycalopex vetulus,921
Lycalopex vetulus,542
Lycalopex vetulus,1069
Lycalopex vetulus,455
Lycalopex vetulus,590
Lycalopex vetulus,651
Lycalopex vetulus,666
Lycalopex vetulus,747
Lycalopex vetulus,269
Lycalopex vetulus,610
Lycalopex vetulus,390
Lycalopex vetulus,722
Lycalopex vetulus,702
Lycalopex vetulus,785
Lycalopex vetulus,429
Lycalopex vetulus,792
Lycalopex vetulus,1074
Lycalopex vetulus,687
Lycalopex vetulus,781
Lycalopex vetulus,769
Lycalopex vetulus,244
Lycalopex vetulus,185
Lycalopex vetulus,175
Lycalopex vetulus,197
Lycalopex vetulus,914
Lycalopex vetulus,596
Lycalopex vetulus,719
Lycalopex vetulus,915
Lycalopex vetulus,997
Lycalopex vetulus,772
Lycalopex vetulus,920
Lycalopex vetulus,877
Lycalopex vetulus,901
Lycalopex vetulus,611
Lycalopex vetulus,79
Lycalopex vetulus,89
Lycalopex vetulus,151
Lycalopex vetulus,173
Lycalopex vetulus,583
Lycalopex vetulus,167
Lycalopex vetulus,73
Lycalopex vetulus,457
Lycalopex vetulus,610
Lycalopex vetulus,200
Lycalopex vetulus,448
Lycalopex vetulus,72
Lycalopex vetulus,631
Lycalopex vetulus,513
Lycalopex vetulus,527
Lycalopex vetulus,648
Lycalopex vetulus,608
Lycalopex vetulus,635
Lycalopex vetulus,739
Lycalopex vetulus,914
Lycalopex vetulus,610
Lycalopex vetulus,582
Lycalopex vetulus,269
Lycalopex vetulus,243
Lycalopex vetulus,767
Lycalopex vetulus,481
Lycalopex vetulus,841
Lycalopex vetulus,305
Lycalopex vetulus,252
Lycalopex vetulus,474
Lycalopex vetulus,285
Lygophis paucidens,166
Lygophis paucidens,907
Lygophis paucidens,310
Lygophis paucidens,562
Lygophis paucidens,1164
Lygophis paucidens,661
Lygophis paucidens,265
Lygophis paucidens,649
Lygophis paucidens,1058
Lygophis paucidens,198
Lygophis paucidens,305
Lygophis paucidens,750
Lygophis paucidens,283
Lygophis paucidens,791
Lygophis paucidens,772
Lygophis paucidens,741
Lygophis paucidens,717
Lygophis paucidens,230
Lygophis paucidens,454
Lygophis paucidens,445
Lygophis paucidens,177
Lygophis paucidens,177
Lygophis paucidens,427
Lygophis paucidens,215
Lygophis paucidens,277
Lygophis paucidens,155
Lygophis paucidens,747
Lygophis paucidens,186
Lygophis paucidens,636
Lygophis paucidens,523
Lygophis paucidens,299
Lygophis paucidens,600
Lygophis paucidens,182
Lygophis paucidens,493
Lygophis paucidens,62
Lysapsus caraya,296
Lysapsus caraya,277
Lysapsus caraya,178
Lysapsus caraya,159
Lysapsus caraya,161
Lysapsus caraya,117
Lysapsus caraya,114
Lysapsus caraya,126
Lysapsus caraya,122
Lysapsus caraya,200
Lysapsus caraya,177
Lysapsus caraya,405
Manciola guaporicola,368
Manciola guaporicola,304
Manciola guaporicola,175
Manciola guaporicola,170
Manciola guaporicola,1164
Manciola guaporicola,177
Manciola guaporicola,300
Manciola guaporicola,649
Manciola guaporicola,457
Manciola guaporicola,890
Manciola guaporicola,177
Manciola guaporicola,771
Manciola guaporicola,294
Manciola guaporicola,688
Manciola guaporicola,915
Manciola guaporicola,892
Manciola guaporicola,244
Manciola guaporicola,149
Manciola guaporicola,402
Manciola guaporicola,192
Melanopareia torquata,287
Melanopareia torquata,253
Melanopareia torquata,810
Melanopareia torquata,255
Melanopareia torquata,707
Melanopareia torquata,305
Melanopareia torquata,629
Melanopareia torquata,1156
Melanopareia torquata,277
Melanopareia torquata,402
Melanopareia torquata,372
Melanopareia torquata,1095
Melanopareia torquata,75
Melanopareia torquata,1049
Melanopareia torquata,1224
Melanopareia torquata,1248
Melanopareia torquata,668
Melanopareia torquata,711
Melanopareia torquata,929
Melanopareia torquata,288
Melanopareia torquata,94
Melanopareia torquata,311
Melanopareia torquata,731
Melanopareia torquata,838
Melanopareia torquata,823
Melanopareia torquata,860
Melanopareia torquata,897
Melanopareia torquata,1016
Melanopareia torquata,583
Melanopareia torquata,1092
Melanopareia torquata,841
Melanopareia torquata,803
Melanopareia torquata,767
Melanopareia torquata,166
Melanopareia torquata,587
Melanopareia torquata,813
Melanopareia torquata,706
Melanopareia torquata,1049
Melanopareia torquata,892
Melanopareia torquata,1196
Melanopareia torquata,238
Melanopareia torquata,115
Melanopareia torquata,1170
Melanopareia torquata,216
Melanopareia torquata,677
Melanopareia torquata,918
Melanopareia torquata,304
Melanopareia torquata,1184
Melanopareia torquata,961
Melanopareia torquata,757
Melanopareia torquata,740
Melanopareia torquata,688
Melanopareia torquata,1037
Melanopareia torquata,897
Melanopareia torquata,917
Melanopareia torquata,848
Melanopareia torquata,888
Melanopareia torquata,311
Melanopareia torquata,613
Melanopareia torquata,902
Melanopareia torquata,285
Melanopareia torquata,365
Melanopareia torquata,173
Melanopareia torquata,1199
Melanopareia torquata,1200
Melanopareia torquata,457
Melanopareia torquata,454
Melanopareia torquata,855
Melanopareia torquata,1049
Melanopareia torquata,862
Melanopareia torquata,615
Melanopareia torquata,1416
Melanopareia torquata,890
Melanopareia torquata,470
Melanopareia torquata,1087
Melanopareia torquata,1112
Melanopareia torquata,196
Melanopareia torquata,610
Melanopareia torquata,737
Melanopareia torquata,181
Melanopareia torquata,572
Melanopareia torquata,599
Melanopareia torquata,612
Melanopareia torquata,858
Melanopareia torquata,622
Melanopareia torquata,594
Melanopareia torquata,202
Melanopareia torquata,851
Melanopareia torquata,702
Melanopareia torquata,305
Melanopareia torquata,492
Melanopareia torquata,407
Melanopareia torquata,335
Melanopareia torquata,921
Melanopareia torquata,916
Melanopareia torquata,892
Melanopareia torquata,921
Melanopareia torquata,509
Melanopareia torquata,507
Melanopareia torquata,921
Melanopareia torquata,474
Melanopareia torquata,797
Melanopareia torquata,822
Melanopareia torquata,171
Melanopareia torquata,256
Melanopareia torquata,1151
Melanopareia torquata,748
Melanopareia torquata,819
Melanopareia torquata,434
Melanopareia torquata,897
Melanopareia torquata,897
Melanopareia torquata,563
Melanopareia torquata,898
Melanopareia torquata,700
Melanopareia torquata,665
Melanopareia torquata,292
Melanopareia torquata,940
Melanopareia torquata,920
Melanopareia torquata,916
Melanopareia torquata,419
Melanopareia torquata,544
Melanopareia torquata,777
Melanopareia torquata,923
Melanopareia torquata,701
Melanopareia torquata,216
Melanopareia torquata,540
Melanopareia torquata,569
Melanopareia torquata,1133
Melanopareia torquata,674
Melanopareia torquata,858
Melanopareia torquata,726
Melanopareia torquata,884
Melanopareia torquata,882
Melanopareia torquata,908
Melanopareia torquata,859
Melanopareia torquata,713
Melanopareia torquata,414
Melanopareia torquata,1190
Melanopareia torquata,981
Melanopareia torquata,213
Melanopareia torquata,98
Melanopareia torquata,755
Melanopareia torquata,300
Melanopareia torquata,933
Melanopareia torquata,993
Melanopareia torquata,1562
Melanopareia torquata,618
Melanopareia torquata,291
Melanopareia torquata,899
Melanopareia torquata,610
Melanopareia torquata,458
Melanopareia torquata,1077
Melanopareia torquata,759
Melanopareia torquata,895
Melanopareia torquata,1003
Melanopareia torquata,98
Melanopareia torquata,913
Melanopareia torquata,301
Melanopareia torquata,698
