species,latitude,longitude
Atractus stygius*,-15.3333,-58.8667
Atractus stygius*,-13.2167,-59.0267
Augastes scutatus,-19.2833,-43.5667
Augastes scutatus,-18.1,-43.1333
Augastes scutatus,-19.9465,-43.4874
Augastes scutatus,-19.9167,-44.0833
Augastes scutatus,-19.8175,-43.9564
Augastes scutatus,-17.1085,-43.8154
Augastes scutatus,-20.1435,-44.2004
Augastes scutatus,-19.0333,-43.7
Augastes scutatus,-19.3833,-43.5667
Augastes scutatus,-19.9,-43.6667
Augastes scutatus,-19.8805,-43.6704
Augastes scutatus,-16.8333,-43.05
Augastes scutatus,-20.0756,-43.4084
Augastes scutatus,-19.2333,-43.5
Augastes scutatus,-19.0375,-43.4254
Augastes scutatus,-18.8075,-43.6814
Augastes scutatus,-20.4833,-43.8833
Augastes scutatus,-20.5005,-43.8584
Augastes scutatus,-20.6667,-43.8
Augastes scutatus,-19.2667,-43.6
Augastes scutatus,-18.25,-43.6
Augastes scutatus,-18.2495,-43.6004
Augastes scutatus,-20.1667,-43.9667
Augastes scutatus,-20.1667,-43.4833
Augastes scutatus,-20.25,-43.8
Augastes scutatus,-20.2535,-43.8014
Augastes scutatus,-19.4145,-43.3214
Augastes scutatus,-19.5145,-43.7454
Augastes scutatus,-20.1,-43.9333
Augastes scutatus,-19.2165,-43.3764
Augastes scutatus,-19.9667,-43.85
Augastes scutatus,-19.9865,-43.8474
Augastes scutatus,-20.5215,-43.6924
Augastes scutatus,-20.5,-43.4333
Augastes scutatus,-20.2885,-43.5084
Augastes scutatus,-20.4333,-43.4833
Augastes scutatus,-18.4,-43.35
Augastes scutatus,-18.2,-43.3
Augastes scutatus,-19.0833,-43.55
Augastes scutatus,-20.1167,-43.45
Augastes scutatus,-17.8,-43.3833
Augastes scutatus,-20.1,-43.9833
Augastes scutatus,-19.35,-43.6167
Augastes scutatus,-19.4065,-43.5123
Augastes scutatus,-19.9,-43.8
Augastes scutatus,-19.9595,-43.4154
Augastes scutatus,-19.3333,-43.5833
Augastes scutatus,-19.1695,-43.7144
Augastes scutatus,-18.0045,-43.3914
Augastes scutatus,-20.2833,-43.95
Augastes scutatus,-19.8167,-43.6667
Augastes scutatus,-18.1,-43.0333
Augastes scutatus,-16.5,-42.9
Augastes scutatus,-18.3833,-43.95
Augastes scutatus,-20.25,-43.5333
Augastes scutatus,-17.7,-44.2667
Augastes scutatus,-20.1333,-43.5
Augastes scutatus,-20.0833,-43.4667
Augastes scutatus,-19.2333,-43.55
Augastes scutatus,-19.95,-43.9
Augastes scutatus,-18.4333,-43.4167
Augastes scutatus,-20.4833,-43.6833
Augastes scutatus,-15.05,-42.6667
Augastes scutatus,-18.0667,-43.1333
Augastes scutatus,-17.0333,-43.3333
Augastes scutatus,-20.1833,-43.85
Augastes scutatus,-18.6055,-43.3794
Augastes scutatus,-16.55,-43.4
Augastes scutatus,-19.3333,-43.5167
Augastes scutatus,-18.5,-43.4333
Bachia bresslaui,-17.9833,-53.6167
Bachia bresslaui,-22.1833,-52.7167
Bachia bresslaui,-15.7099,-48.0224
Bachia bresslaui,-16.0111,-47.9436
Bachia bresslaui,-15.3,-55.85
Bachia bresslaui,-18.25,-52.8833
Bachia bresslaui,-17.2167,-46.8667
Bachia bresslaui,-22.6333,-56.05
Bachia cacerensis,-16.3863,-57.917
Bachia didactyla,-13.5329,-58.7996
Bachia didactyla,-13.0333,-58.2833
Bachia didactyla,-12.7333,-60.1333
Bachia geralista,-14.7667,-45.9167
Bachia geralista,-13.8667,-45.8667
Bachia geralista,-15.2167,-45.7833
Bachia geralista,-15.15,-44.3
Bachia geralista,-12.7833,-45.4333
Bachia micromela,-8.6333,-48.4167
Bachia oxyrhina,-11.1019,-46.7658
Bachia oxyrhina,-11.1236,-46.7906
Bachia oxyrhina,-11.12,-46.7867
Bachia oxyrhina,-11.3114,-46.935
Bachia oxyrhina,-10.8661,-46.8192
Bachia psamophila,-10.0333,-48.3833
Barycholos ternetzi,-16.0886,-48.4819
Barycholos ternetzi,-11.3115,-46.9351
Barycholos ternetzi,-11.3103,-46.9356
Barycholos ternetzi,-11.221,-46.8857
Barycholos ternetzi,-17.4445,-53.4683
Barycholos ternetzi,-17.2,-53.16
Barycholos ternetzi,-14.1825,-47.5347
Barycholos ternetzi,-16.2868,-48.9743
Barycholos ternetzi,-8.9391,-49.5044
Barycholos ternetzi,-15.7491,-45.9867
Barycholos ternetzi,-7.1745,-47.8553
Barycholos ternetzi,-8.2372,-46.3423
Barycholos ternetzi,-15.85,-52.19
Barycholos ternetzi,-15.7807,-47.7968
Barycholos ternetzi,-15.776,-47.7978
Barycholos ternetzi,-15.8813,-47.8418
Barycholos ternetzi,-17.7085,-48.6454
Barycholos ternetzi,-7.2575,-47.5186
Barycholos ternetzi,-7.2855,-47.4897
Barycholos ternetzi,-7.2575,-47.5138
Barycholos ternetzi,-7.1977,-47.4188
Barycholos ternetzi,-17.9306,-47.6642
Barycholos ternetzi,-15.655,-48.6024
Barycholos ternetzi,-13.9846,-48.0746
Barycholos ternetzi,-6.7297,-47.455
Barycholos ternetzi,-6.733,-47.4363
Barycholos ternetzi,-6.6519,-47.4025
Barycholos ternetzi,-16.6422,-49.275
Barycholos ternetzi,-8.7385,-48.4411
Barycholos ternetzi,-8.6411,-48.4233
Barycholos ternetzi,-8.6077,-48.3038
Barycholos ternetzi,-11.6516,-48.8862
Barycholos ternetzi,-11.1356,-48.4038
Barycholos ternetzi,-17.9093,-51.7315
Barycholos ternetzi,-17.6049,-45.9343
Barycholos ternetzi,-16.4812,-47.9918
Barycholos ternetzi,-13.4983,-48.3484
Barycholos ternetzi,-13.5255,-48.2525
Barycholos ternetzi,-13.4872,-48.2697
Barycholos ternetzi,-13.5172,-48.2525
Barycholos ternetzi,-13.5002,-48.2613
Barycholos ternetzi,-15.9141,-51.5787
Barycholos ternetzi,-17.7743,-49.1288
Barycholos ternetzi,-14.4981,-48.4012
Barycholos ternetzi,-7.6376,-48.3597
Barycholos ternetzi,-19.2611,-47.7067
Barycholos ternetzi,-16.2549,-49.22
Barycholos ternetzi,-16.2561,-49.215
Barycholos ternetzi,-18.2189,-47.7468
Barycholos ternetzi,-10.2181,-48.1532
Barycholos ternetzi,-7.873,-47.9516
Barycholos ternetzi,-7.8419,-47.998
Barycholos ternetzi,-17.1737,-46.8838
Barycholos ternetzi,-12.6953,-47.8117
Barycholos ternetzi,-12.5919,-47.8769
Barycholos ternetzi,-12.5719,-47.8769
Barycholos ternetzi,-12.6147,-47.8986
Barycholos ternetzi,-17.0465,-50.6372
Barycholos ternetzi,-20.2065,-47.4384
Barycholos ternetzi,-11.9963,-48.5548
Barycholos ternetzi,-12.288,-48.4155
Barycholos ternetzi,-12.2494,-48.4322
Barycholos ternetzi,-12.255,-48.398
Barycholos ternetzi,-19.2785,-47.2384
Barycholos ternetzi,-19.4,-47.1956
Barycholos ternetzi,-16.1116,-49.3135
Barycholos ternetzi,-16.2205,-49.2841
Barycholos ternetzi,-16.1808,-49.3675
Barycholos ternetzi,-15.8106,-49.0132
Barycholos ternetzi,-17.388,-48.289
Barycholos ternetzi,-13.2923,-49.2307
Barycholos ternetzi,-10.5439,-48.4962
Barycholos ternetzi,-10.4833,-48.3833
Barycholos ternetzi,-10.0666,-48.3833
Barycholos ternetzi,-18.2379,-46.3375
Barycholos ternetzi,-18.437,-50.5295
Barycholos ternetzi,-17.739,-51.0378
Barycholos ternetzi,-17.27,-53.14
Barycholos ternetzi,-17.2442,-53.069
Barycholos ternetzi,-14.8762,-49.0558
Barycholos ternetzi,-14.4852,-47.4224
Barycholos ternetzi,-12.5775,-48.3647
Barycholos ternetzi,-12.4858,-48.265
Barycholos ternetzi,-12.4666,-48.2533
Barycholos ternetzi,-12.4622,-48.253
Barycholos ternetzi,-18.2242,-52.2115
Barycholos ternetzi,-16.6026,-48.547
Barycholos ternetzi,-16.4425,-49.0739
Barycholos ternetzi,-18.3437,-47.7817
Barycholos ternetzi,-19.5804,-47.9763
Barycholos ternetzi,-19.0278,-48.3313
Barycholos ternetzi,-16.3754,-46.8194
Boana botumirim,-17.1167,-43.0333
Boana buriti,-15.776,-47.7978
Boana buriti,-15.4415,-46.5996
Boana buriti,-16.0686,-46.6112
Boana buriti,-15.4529,-46.6042
Boana buriti,-17.1087,-46.8719
Boana buriti,-16.0946,-47.9852
Boana caiapo*,-13.86829897,-51.14705393
Boana caiapo*,-11.0356305,-50.16002854
Boana caiapo*,-12.99590435,-53.45559231
Boana caiapo*,-8.738491575,-48.44107495
Boana caiapo*,-15.9140526,-51.57870312
Boana caiapo*,-15.23658321,-51.20791565
Boana caiapo*,-8.182038297,-49.5123139
Boana caiapo*,-10.21812639,-48.15319971
Boana caiapo*,-9.226897174,-48.03373917
Boana caiapo*,-10.33187429,-50.79198947
Boana caiapo*,-16.41546696,-51.18022244
Boana caiapo*,-16.0314,-51.3531
Boana caiapo*,-15.8214,-51.6211
Boana caiapo*,-14.59243792,-52.40899308
Boana caiapo*,-15.13873666,-50.43904358
Boana caiapo*,-14.80498229,-50.93673148
Boana caiapo*,-13.14524631,-50.24868599
Boana caiapo*,-15.35927831,-52.49691018
Boana caiapo*,-9.399927295,-49.84764468
Boana caiapo*,-8.436450449,-49.1620813
Boana caiapo*,-10.20981488,-49.87225537
Boana cipoensis,-18.9418,-43.5046
Boana cipoensis,-17.9935,-43.6101
Boana cipoensis,-16.4636,-42.9935
Boana cipoensis,-19.5,-43.7333
Boana cipoensis,-19.5136,-43.745
Boana cipoensis,-19.7446,-43.8369
Boana cipoensis,-19.1888,-43.645
Boana cipoensis,-18.0761,-43.3589
Boana cipoensis,-15.8565,-42.8617
Boana ericae,-14.1825,-47.5347
Boana ericae,-14.1333,-47.5333
Boana ericae,-14.1571,-47.593
Boana ericae,-13.6346,-47.6957
Boana goiana,-14.895,-47.7861
Boana goiana,-16.1208,-48.4856
Boana goiana,-14.1622,-47.5233
Boana goiana,-14.1333,-47.5333
Boana goiana,-14.1825,-47.5347
Boana goiana,-15.776,-47.7978
Boana goiana,-16.5541,-48.0218
Boana goiana,-16.1274,-48.0772
Boana goiana,-15.826,-49.011
Boana goiana,-14.4852,-47.4224
Boana goiana,-16.6026,-48.547
Boana goiana,-16.3853,-46.8318
Boana jaguariaivensis,-24.1667,-49.6667
Boana jaguariaivensis,-24.4667,-50.0167
Boana jaguariaivensis,-24.6875,-50.2103
Boana lundii,-14.9061,-47.795
Boana lundii,-16.0886,-48.4819
Boana lundii,-20.8636,-46.388
Boana lundii,-14.1905,-47.8288
Boana lundii,-14.1825,-47.5347
Boana lundii,-18.02,-53.2
Boana lundii,-22.1203,-47.6774
Boana lundii,-22.1264,-47.6631
Boana lundii,-22.1202,-47.6597
Boana lundii,-18.6738,-51.8805
Boana lundii,-22.3666,-47.4666
Boana lundii,-19.6362,-46.972
Boana lundii,-22.6006,-50.4201
Boana lundii,-22.6,-50.3833
Boana lundii,-22.2534,-49.126
Boana lundii,-19.9022,-43.9597
Boana lundii,-22.8919,-48.4894
Boana lundii,-22.8622,-48.4679
Boana lundii,-22.88,-48.4397
Boana lundii,-16.9378,-43.0056
Boana lundii,-15.9279,-47.8815
Boana lundii,-15.7807,-47.7968
Boana lundii,-22.2802,-48.1197
Boana lundii,-15.4529,-46.6042
Boana lundii,-17.7085,-48.6454
Boana lundii,-16.7868,-49.6996
Boana lundii,-16.2883,-49.103
Boana lundii,-16.3156,-49.0633
Boana lundii,-20.6125,-46.1441
Boana lundii,-20.5666,-46.1262
Boana lundii,-17.9306,-47.6642
Boana lundii,-13.6346,-47.6957
Boana lundii,-15.1355,-55.5182
Boana lundii,-16.1244,-47.8188
Boana lundii,-15.655,-48.6024
Boana lundii,-13.9846,-48.0746
Boana lundii,-15.9298,-48.679
Boana lundii,-16.7186,-42.8207
Boana lundii,-16.6984,-47.5175
Boana lundii,-17.2132,-48.7071
Boana lundii,-15.4485,-55.9354
Boana lundii,-19.7627,-44.3138
Boana lundii,-16.3939,-43.4792
Boana lundii,-22.3194,-49.5773
Boana lundii,-16.6422,-49.275
Boana lundii,-16.4636,-42.9935
Boana lundii,-22.4229,-47.7156
Boana lundii,-22.25,-47.8197
Boana lundii,-19.4405,-43.7183
Boana lundii,-19.5136,-43.7447
Boana lundii,-17.9093,-51.7315
Boana lundii,-17.6049,-45.9343
Boana lundii,-21.2649,-45.0388
Boana lundii,-16.4812,-47.9918
Boana lundii,-20.74,-49.937
Boana lundii,-20.3292,-43.3315
Boana lundii,-22.2139,-49.9458
Boana lundii,-21.6033,-48.3658
Boana lundii,-13.4872,-48.2697
Boana lundii,-13.5255,-48.2525
Boana lundii,-13.5172,-48.2525
Boana lundii,-13.4983,-48.3484
Boana lundii,-17.6134,-52.7643
Boana lundii,-20.8272,-49.504
Boana lundii,-20.8192,-49.5211
Boana lundii,-16.6206,-43.9304
Boana lundii,-16.2869,-50.1408
Boana lundii,-14.4981,-48.4012
Boana lundii,-20.0741,-43.9039
Boana lundii,-16.2561,-49.215
Boana lundii,-17.1737,-46.8838
Boana lundii,-12.5919,-47.8769
Boana lundii,-12.5719,-47.8769
Boana lundii,-12.6147,-47.8986
Boana lundii,-20.2065,-47.4384
Boana lundii,-19.2644,-47.2385
Boana lundii,-16.1116,-49.3135
Boana lundii,-21.9961,-47.4258
Boana lundii,-15.8106,-49.0132
Boana lundii,-17.388,-48.289
Boana lundii,-19.5876,-44.8863
Boana lundii,-18.2379,-46.3375
Boana lundii,-18.437,-50.5295
Boana lundii,-20.1058,-43.7723
Boana lundii,-22.4166,-47.55
Boana lundii,-22.3728,-47.5791
Boana lundii,-17.739,-51.0378
Boana lundii,-16.5197,-54.668
Boana lundii,-19.8752,-47.2931
Boana lundii,-19.9638,-47.3823
Boana lundii,-17.25,-53.12
Boana lundii,-21.6816,-47.5074
Boana lundii,-18.9184,-43.9043
Boana lundii,-19.1888,-43.645
Boana lundii,-14.4852,-47.4224
Boana lundii,-21.603,-46.8789
Boana lundii,-20.8675,-49.3097
Boana lundii,-20.187,-46.5135
Boana lundii,-18.2242,-52.2115
Boana lundii,-16.6026,-48.547
Boana lundii,-16.6394,-48.6472
Boana lundii,-16.4425,-49.0739
Boana lundii,-17.2447,-42.84
Boana lundii,-19.0278,-48.3313
Boana lundii,-16.3754,-46.8194
Boana lundii,-16.0849,-47.989
Boana lundii,-20.4228,-49.9728
Boana stenocephala,-21.80754425,-46.5631165
Boana stenocephala,-19.90466186,-47.26610604
Boana stenocephala,-21.8075,-46.5631
Bokermannohyla alvarengai,-19.5136,-43.745
Bokermannohyla alvarengai,-19.2897,-43.5922
Bokermannohyla alvarengai,-16.9378,-43.0056
Bokermannohyla alvarengai,-20.0754,-43.4081
Bokermannohyla alvarengai,-18.9418,-43.5046
Bokermannohyla alvarengai,-17.9935,-43.6101
Bokermannohyla alvarengai,-18.1323,-43.2394
Bokermannohyla alvarengai,-16.3939,-43.4792
Bokermannohyla alvarengai,-20.5255,-43.6743
Bokermannohyla alvarengai,-19.1888,-43.645
Bokermannohyla alvarengai,-18.4784,-43.268
Bokermannohyla alvarengai,-18.0761,-43.3589
Bokermannohyla alvarengai,-15.8565,-42.8617
Bokermannohyla alvarengai,-18.5234,-43.8335
Bokermannohyla alvarengai,-16.4636,-42.9935
Bokermannohyla alvarengai,-19.3962,-43.3516
Bokermannohyla alvarengai,-18.2543,-43.0555
Bokermannohyla alvarengai,-19.4918,-43.4731
Bokermannohyla alvarengai,-19.5136,-43.7447
Bokermannohyla alvarengai,-19.1691,-43.7141
Bokermannohyla alvarengai,-19.4405,-43.7183
Bokermannohyla ibitiguara,-20.2605,-46.4241
Bokermannohyla ibitiguara,-20.233,-46.6076
Bokermannohyla ibitiguara,-20.1461,-46.6628
Bokermannohyla ibitiguara,-20.6667,-46.2667
Bokermannohyla ibitiguara,-20.8636,-46.388
Bokermannohyla ibitiguara,-20.187,-46.5135
Bokermannohyla ibitiguara,-20.2455,-46.3655
Bokermannohyla izecksohni*,-22.86220891,-48.46785113
Bokermannohyla nanuzae,-19.9594,-43.4153
Bokermannohyla nanuzae,-19.8916,-43.4958
Bokermannohyla nanuzae,-19.8678,-43.6372
Bokermannohyla nanuzae,-20.0754,-43.4081
Bokermannohyla nanuzae,-18.9418,-43.5046
Bokermannohyla nanuzae,-18.1323,-43.2394
Bokermannohyla nanuzae,-20.0741,-43.9039
Bokermannohyla nanuzae,-18.2543,-43.0555
Bokermannohyla nanuzae,-19.1888,-43.645
Bokermannohyla nanuzae,-18.4784,-43.268
Bokermannohyla nanuzae,-18.0761,-43.3589
Bokermannohyla nanuzae,-18.2,-43.34
Bokermannohyla nanuzae,-19.4405,-43.7183
Bokermannohyla napolii,-19.2,-47.1333
Bokermannohyla napolii,-19.3265,-45.9757
Bokermannohyla napolii,-19.2676,-46.0337
Bokermannohyla pseudopseudis,-14.1905,-47.8288
Bokermannohyla pseudopseudis,-13.9946,-49.3937
Bokermannohyla pseudopseudis,-14.1825,-47.5347
Bokermannohyla pseudopseudis,-14.1333,-47.5333
Bokermannohyla pseudopseudis,-13.6346,-47.6957
Bokermannohyla pseudopseudis,-14.4981,-48.4012
Bokermannohyla pseudopseudis,-13.4983,-48.3484
Bokermannohyla pseudopseudis,-14.151,-48.078
Bokermannohyla pseudopseudis,-13.8003,-47.0103
Bokermannohyla pseudopseudis,-14.7056,-47.5247
Bokermannohyla pseudopseudis,-13.8728,-47.2619
Bokermannohyla ravida,-18.4167,-46.4167
Bokermannohyla sagarana,-17.7042,-44.2972
Bokermannohyla sagarana,-17.6897,-44.2869
Bokermannohyla sagarana,-17.6771,-44.339
Bokermannohyla sagarana,-17.8917,-44.2972
Bokermannohyla sagarana,-17.8628,-44.2969
Bokermannohyla sapiranga,-15.7807,-47.7968
Bokermannohyla sapiranga,-16.0562,-48.0221
Bokermannohyla sapiranga,-15.8184,-48.9852
Bokermannohyla sapiranga,-15.804,-48.8343
Bokermannohyla sapiranga,-15.8209,-48.9952
Bokermannohyla sapiranga,-15.9451,-47.9091
Bokermannohyla sapiranga,-15.5762,-48.0413
Bokermannohyla sapiranga,-15.8732,-47.866
Bokermannohyla sapiranga,-16.7412,-47.6929
Bokermannohyla sapiranga,-18.1658,-47.9464
Bokermannohyla sapiranga,-17.1737,-46.8838
Bokermannohyla sapiranga,-15.8106,-49.0132
Bokermannohyla sapiranga,-16.6589,-48.6081
Bokermannohyla saxicola,-19.2897,-43.5922
Bokermannohyla saxicola,-16.8621,-42.4942
Bokermannohyla saxicola,-16.9378,-43.0056
Bokermannohyla saxicola,-17.882,-44.0406
Bokermannohyla saxicola,-18.9418,-43.5046
Bokermannohyla saxicola,-17.9935,-43.6101
Bokermannohyla saxicola,-18.1323,-43.2394
Bokermannohyla saxicola,-16.4636,-42.9935
Bokermannohyla saxicola,-18.2543,-43.0555
Bokermannohyla saxicola,-19.7446,-43.8369
Bokermannohyla saxicola,-18.9184,-43.9043
Bokermannohyla saxicola,-19.1888,-43.645
Bokermannohyla saxicola,-18.4784,-43.268
Bokermannohyla saxicola,-18.0761,-43.3589
Bokermannohyla saxicola,-15.8565,-42.8617
Bokermannohyla saxicola,-19.4405,-43.7183
Bokermannohyla saxicola,-19.4918,-43.4731
Bokermannohyla saxicola,-19.5136,-43.7447
Bokermannohyla saxicola,-19.1691,-43.7141
Bokermannohyla sazimai,-19.558,-46.5952
Bokermannohyla sazimai,-19.3251,-46.0071
Bokermannohyla sazimai,-19.3743,-45.9333
Bokermannohyla sazimai,-19.2644,-47.2385
Bokermannohyla sazimai,-19.3572,-45.9984
Bokermannohyla sazimai,-19.2611,-47.7067
Bokermannohyla sazimai,-20.1666,-46.8333
Bokermannohyla sazimai,-20.1667,-46.8333
Bothrops itapetiningae,-21.755,-47.9039
Bothrops itapetiningae,-22.469,-48.988
Bothrops itapetiningae,-22.4692,-48.9875
Bothrops itapetiningae,-22.4667,-48.9833
Bothrops itapetiningae,-21.026,-47.374
Bothrops itapetiningae,-21.0256,-47.3739
Bothrops itapetiningae,-21.025,-47.3833
Bothrops itapetiningae,-22.569,-48.971
Bothrops itapetiningae,-16.0089,-47.9497
Bothrops itapetiningae,-15.7792,-47.9295
Bothrops itapetiningae,-15.9813,-47.9044
Bothrops itapetiningae,-22.284,-48.127
Bothrops itapetiningae,-22.2833,-48.1167
Bothrops itapetiningae,-22.1167,-52.5
Bothrops itapetiningae,-22.188,-52.718
Bothrops itapetiningae,-20.8961,-51.3794
Bothrops itapetiningae,-23.4833,-48.4
Bothrops itapetiningae,-24.2873,-50.14
Bothrops itapetiningae,-24.175,-49.8667
Bothrops itapetiningae,-21.875,-48.0556
Bothrops itapetiningae,-21.8,-48.1667
Bothrops itapetiningae,-21.7944,-48.1756
Bothrops itapetiningae,-21.794,-48.176
Bothrops itapetiningae,-22.6667,-50.4167
Bothrops itapetiningae,-22.65,-50.4
Bothrops itapetiningae,-22.4667,-50.3667
Bothrops itapetiningae,-22.662,-50.412
Bothrops itapetiningae,-23.1,-48.9167
Bothrops itapetiningae,-23.0972,-48.9047
Bothrops itapetiningae,-23.025,-48.8083
Bothrops itapetiningae,-23.099,-48.926
Bothrops itapetiningae,-21.1833,-48.15
Bothrops itapetiningae,-21.194,-48.164
Bothrops itapetiningae,-22.3167,-49.05
Bothrops itapetiningae,-22.3147,-49.0606
Bothrops itapetiningae,-22.3075,-48.9953
Bothrops itapetiningae,-22.315,-49.061
Bothrops itapetiningae,-23.1,-48.25
Bothrops itapetiningae,-22.525,-48.975
Bothrops itapetiningae,-22.8833,-48.45
Bothrops itapetiningae,-22.8904,-48.4553
Bothrops itapetiningae,-22.886,-48.445
Bothrops itapetiningae,-15.9769,-47.9327
Bothrops itapetiningae,-15.7667,-47.9167
Bothrops itapetiningae,-15.7099,-48.0224
Bothrops itapetiningae,-15.623,-48.0371
Bothrops itapetiningae,-15.9589,-47.8927
Bothrops itapetiningae,-15.8733,-47.8582
Bothrops itapetiningae,-15.9943,-47.9771
Bothrops itapetiningae,-22.2842,-48.1267
Bothrops itapetiningae,-22.2444,-47.9583
Bothrops itapetiningae,-20.7833,-47.2833
Bothrops itapetiningae,-20.4333,-54.6333
Bothrops itapetiningae,-22.7333,-50.3833
Bothrops itapetiningae,-24.9167,-50.0833
Bothrops itapetiningae,-25,-50.1125
Bothrops itapetiningae,-24.95,-50.1167
Bothrops itapetiningae,-20.0667,-49.0667
Bothrops itapetiningae,-21.8917,-47.0333
Bothrops itapetiningae,-21.7667,-47.0833
Bothrops itapetiningae,-23.0333,-49.15
Bothrops itapetiningae,-21.9333,-47.3667
Bothrops itapetiningae,-21.8667,-48.2667
Bothrops itapetiningae,-23.6833,-47.7333
Bothrops itapetiningae,-22.6,-48.9833
Bothrops itapetiningae,-16.7538,-47.6407
Bothrops itapetiningae,-18.9286,-48.8964
Bothrops itapetiningae,-24.0333,-49.1
Bothrops itapetiningae,-22.2791,-47.8053
Bothrops itapetiningae,-24.918,-50.097
Bothrops itapetiningae,-19.1183,-48.3538
Bothrops itapetiningae,-18.8953,-48.0852
Bothrops itapetiningae,-19.0233,-48.3119
Bothrops itapetiningae,-18.922,-48.8339
Bothrops itapetiningae,-20.5333,-47.4
Bothrops itapetiningae,-21.2894,-47.8853
Bothrops itapetiningae,-21.9,-47.0333
