species,voucher,series,locality,municipality,state,country,latitude,longitude,elevation
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Retiro, Agua Fria",MT,Brazil,-15.1667,-55.75,342
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Retiro, Botumirim",MG,Brazil,-16.7833,-43,887
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Fazenda Riacho da Varzéa Grande,PI,Brazil,-9.9167,-45.1833,524
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Ribeirao do Cervo, Altinopolis",SP,Brazil,-21.1333,-47.35,673
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Rio Claro, Lencois Paulista",SP,Brazil,-22.45,-48.85,528
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Saloba, Montes Claros de Goiás",GO,Brazil,-16.0167,-51.3333,389
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda santa Andrea, Itarare",SP,Brazil,-24.1333,-49.1667,860
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Santa Carlota, Cajuru",SP,Brazil,-21.3667,-47.2333,706
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Santa Cruz, Felixlandia",MG,Brazil,-18.7167,-45.0333,605
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Santa Madalena, Avaré",SP,Brazil,-23.2667,-49,548
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Santa Maria da Fabrica, São Carlos",SP,Brazil,-22.1667,-47.9167,851
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda São Geraldo, Trajano de Morais",RJ,Brazil,-22.0667,-42.0667,750
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda São Jose, Couto de Magalhaes",TO,Brazil,-8.3,-49.05,153
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda São Miguel, Unai",MG,Brazil,-15.8333,-46.5,702
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda São Rafael – mata do corrego, Sud Mennucci",SP,Brazil,-20.8667,-50.95,363
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda São Vicente, Campinas",SP,Brazil,-22.9,-47.0833,662
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Tapera dos Lopes, Itabirito",MG,Brazil,-20.25,-43.7833,927
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Tapirapoa, Rio Sepotuba",MT,Brazil,-14.85,-57.75,188
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Tres Cruzes, Santa Barbara do Monte Verde",MG,Brazil,-21.9667,-43.8,1019
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda Tres Irmas, Refugio da vida silvestre rio Pandeiros",MG,Brazil,-15.6667,-44.6333,492
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazenda União, Ucurui",PI,Brazil,-7.6833,-44.4333,407
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazendao, Ipeuna",SP,Brazil,-22.4167,-47.7833,901
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazendas Coqueiros e Bom Retiro, Bananal",SP,Brazil,-22.6833,-44.35,443
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fazendas Independencia, Resgate e Boa Vista, Bananal",SP,Brazil,-22.6167,-44.2333,389
Cyanocorax cristatellus,WikiAves,,,Felixlândia,MG,Brazil,-18.7585,-44.8994,609
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Felixlândia/MG,MG,Brazil,-18.7585,-44.8994,609
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Fervedouro, Mateiros, parque Estadual do Jalapão",TO,Brazil,-10.3667,-46.5167,508
Cyanocorax cristatellus,WikiAves,,,Formiga,MG,Brazil,-20.4645,-45.4264,904
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Formiga/MG,MG,Brazil,-20.4645,-45.4264,904
Cyanocorax cristatellus,WikiAves,,,Formosa,GO,Brazil,-15.5375,-47.3344,921
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Formosa/GO,GO,Brazil,-15.5375,-47.3344,921
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Formoso,MG,Brazil,-14.9333,-46.2167,765
Cyanocorax cristatellus,WikiAves,,,Formoso,MG,Brazil,-14.9475,-46.2324,764
Cyanocorax cristatellus,WikiAves,,,Foz do Iguaçu,PR,Brazil,-25.5485,-54.5885,174
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Foz do Rio Indaia, Rio São Francisco, Morada Nova",MG,Brazil,-18.6167,-45.3667,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Fragmento Florestal atras do condominio Alphaville,MG,Brazil,-20.1833,-43.9167,1216
Cyanocorax cristatellus,WikiAves,,,Franca,SP,Brazil,-20.5395,-47.4014,920
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Franca/SP,SP,Brazil,-20.5395,-47.4014,920
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Francisco Sa,MG,Brazil,-16.4833,-43.5,764
Cyanocorax cristatellus,WikiAves,,,Franco da Rocha,SP,Brazil,-23.3225,-46.7274,941
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Franco da Rocha/SP,SP,Brazil,-23.3225,-46.7274,941
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Galheiros,GO,Brazil,-13.3,-46.4167,609
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,"Reserva Estadual dos Caitetus – borda sul da mata (Fazenda Paraisao, Galia)",Gália,SP,Brazil,-22.4,-49.65,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,"Reserva Estadual dos Caitetus – borda norte da mata (Fazenda Paraisao, Galia)",Garça,SP,Brazil,-22.3333,-49.6667,616
Cyanocorax cristatellus,WikiAves,,,Gilbués,PI,Brazil,-9.8325,-45.3444,474
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Gilbués/PI,PI,Brazil,-9.8325,-45.3444,474
Cyanocorax cristatellus,WikiAves,,,Goianá,MG,Brazil,-21.5375,-43.2024,527
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Goianá/MG,MG,Brazil,-21.5375,-43.2024,527
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Goiania,GO,Brazil,-16.6667,-49.2667,797
Cyanocorax cristatellus,WikiAves,,,Goiás,GO,Brazil,-15.9345,-50.1404,558
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Goiás velho,GO,Brazil,-15.9333,-50.1333,529
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Goiatins/TO,TO,Brazil,-7.7105,-47.3144,171
Cyanocorax cristatellus,WikiAves,,,Gonçalves,MG,Brazil,-22.6595,-45.8564,1326
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Gonçalves/MG,MG,Brazil,-22.6595,-45.8564,1326
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Granja Marileuza, Uberlandia",MG,Brazil,-18.8667,-48.25,639
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Grao Mogol,MG,Brazil,-16.5667,-42.9,748
Cyanocorax cristatellus,WikiAves,,,Grão Mogol,MG,Brazil,-16.5595,-42.8904,856
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Grão Mogol/MG,MG,Brazil,-16.5595,-42.8904,856
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Grutas de taperucus, campos e matinhas, Itarare",SP,Brazil,-24.2833,-49.1667,913
Cyanocorax cristatellus,WikiAves,,,Guadalupe,PI,Brazil,-6.7875,-43.5694,112
Cyanocorax cristatellus,WikiAves,,,Guapimirim,RJ,Brazil,-22.5376,-42.9824,116
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guapimirim/RJ,RJ,Brazil,-22.5376,-42.9824,116
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guara,DF,Brazil,-15.8167,-47.8833,1060
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guaraí/TO,TO,Brazil,-8.8345,-48.5104,292
Cyanocorax cristatellus,WikiAves,,,Guaranésia,MG,Brazil,-21.2995,-46.8034,855
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guaranésia/MG,MG,Brazil,-21.2995,-46.8034,855
Cyanocorax cristatellus,WikiAves,,,Guarapari,ES,Brazil,-20.6586,-40.5114,3
Cyanocorax cristatellus,WikiAves,,,Guararema,SP,Brazil,-23.4156,-46.0354,597
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guararema/SP,SP,Brazil,-23.4156,-46.0354,597
Cyanocorax cristatellus,WikiAves,,,Guaratinguetá,SP,Brazil,-22.8165,-45.1934,480
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guaratinguetá/SP,SP,Brazil,-22.8165,-45.1934,480
Cyanocorax cristatellus,WikiAves,,,Guarulhos,SP,Brazil,-23.4636,-46.5334,714
Cyanocorax cristatellus,WikiAves,,,Guaxupé,MG,Brazil,-21.3055,-46.7134,886
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Guaxupé/MG,MG,Brazil,-21.3055,-46.7134,886
Cyanocorax cristatellus,WikiAves,,,Guiricema,MG,Brazil,-21.0086,-42.7184,526
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Horto Florestal Navarro de Andrade, Rio Claro",SP,Brazil,-22.4167,-47.55,609
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Horto Florestal, Sumaré",SP,Brazil,-22.85,-47.2667,610
Cyanocorax cristatellus,WikiAves,,,Hortolândia,SP,Brazil,-22.8585,-47.2204,610
Cyanocorax cristatellus,WikiAves,,,Iapu,MG,Brazil,-19.4375,-42.2184,603
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Iapu/MG,MG,Brazil,-19.4375,-42.2184,603
Cyanocorax cristatellus,WikiAves,,,Ibaté,SP,Brazil,-21.9555,-47.9974,823
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ibaté/SP,SP,Brazil,-21.9555,-47.9974,823
Cyanocorax cristatellus,WikiAves,,,Ibiá,MG,Brazil,-19.4785,-46.5394,912
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ibiá/MG,MG,Brazil,-19.4785,-46.5394,912
Cyanocorax cristatellus,WikiAves,,,Ibiporã,PR,Brazil,-23.2695,-51.0485,471
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ibiporã/PR,PR,Brazil,-23.2695,-51.0485,471
Cyanocorax cristatellus,WikiAves,,,Ibiraci,MG,Brazil,-20.4625,-47.1224,1100
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ibiraci/MG,MG,Brazil,-20.4625,-47.1224,1100
Cyanocorax cristatellus,WikiAves,,,Ibitinga,SP,Brazil,-21.7585,-48.8294,465
Cyanocorax cristatellus,WikiAves,,,Ibitiúra de Minas,MG,Brazil,-22.0616,-46.4404,1103
Cyanocorax cristatellus,WikiAves,,,Igaporã,BA,Brazil,-13.7735,-42.7144,771
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Igaporã/BA,BA,Brazil,-13.7735,-42.7144,771
Cyanocorax cristatellus,WikiAves,,,Igarapé,MG,Brazil,-20.0705,-44.3024,791
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Igarapé/MG,MG,Brazil,-20.0705,-44.3024,791
Cyanocorax cristatellus,WikiAves,,,Igaratá,SP,Brazil,-23.2045,-46.1564,737
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Igaratá/SP,SP,Brazil,-23.2045,-46.1564,737
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ijaci,MG,Brazil,-21.1833,-44.9167,864
Cyanocorax cristatellus,WikiAves,,,Ijaci,MG,Brazil,-21.1705,-44.9254,870
Cyanocorax cristatellus,WikiAves,,,Ilhabela,SP,Brazil,-23.7785,-45.3584,0
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Ilhabela, ilha de São Sebastião",SP,Brazil,-23.7667,-45.35,0
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ilhabela/SP,SP,Brazil,-23.7785,-45.3584,0
Cyanocorax cristatellus,WikiAves,,,Inconfidentes,MG,Brazil,-22.3176,-46.3284,844
Cyanocorax cristatellus,WikiAves,,,Indaiatuba,SP,Brazil,-23.0905,-47.2184,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Indaiatuba/SP,SP,Brazil,-23.0905,-47.2184,610
Cyanocorax cristatellus,WikiAves,,,Indianópolis,MG,Brazil,-19.0395,-47.9174,819
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Indianopolis (Rio das Mortes),MT,Brazil,-14.9667,-52.3167,434
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Infraero, Lagoa Santa",MG,Brazil,-19.6167,-43.95,853
Cyanocorax cristatellus,WikiAves,,,Ingaí,MG,Brazil,-21.4016,-44.9174,920
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ingaí/MG,MG,Brazil,-21.4016,-44.9174,920
Cyanocorax cristatellus,WikiAves,,,Inocência,MS,Brazil,-19.7265,-51.9305,514
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Inocência/MS,MS,Brazil,-19.7265,-51.9305,514
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Instituto Adolfo Lutz + Fazenda Barro Branco, Itapetininga",SP,Brazil,-23.7167,-47.9833,737
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Instituto Florestal, Santa Maria da Serra",SP,Brazil,-22.5667,-48.1667,522
Cyanocorax cristatellus,WikiAves,,,Ipaba,MG,Brazil,-19.4145,-42.4194,262
Cyanocorax cristatellus,WikiAves,,,Ipameri,GO,Brazil,-17.7225,-48.1604,791
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ipanema,SP,Brazil,-23.4333,-47.6,596
Cyanocorax cristatellus,WikiAves,,,Iperó,SP,Brazil,-23.3505,-47.6894,548
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Iperó/SP,SP,Brazil,-23.3505,-47.6894,548
Cyanocorax cristatellus,WikiAves,,,Ipeúna,SP,Brazil,-22.4365,-47.7194,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ipeúna/SP,SP,Brazil,-22.4365,-47.7194,610
Cyanocorax cristatellus,WikiAves,,,Iporá,GO,Brazil,-16.4425,-51.1184,562
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Iporá/GO,GO,Brazil,-16.4425,-51.1184,562
Cyanocorax cristatellus,WikiAves,,,Iracemápolis,SP,Brazil,-22.5815,-47.5194,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Iracemápolis/SP,SP,Brazil,-22.5815,-47.5194,610
Cyanocorax cristatellus,WikiAves,,,Itabirito,MG,Brazil,-20.2535,-43.8014,897
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itabirito/MG,MG,Brazil,-20.2535,-43.8014,897
Cyanocorax cristatellus,WikiAves,,,Itacajá,TO,Brazil,-8.3925,-47.7684,326
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itacajá/TO,TO,Brazil,-8.3925,-47.7684,326
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itacambira/MG,MG,Brazil,-17.0655,-43.3094,1081
Cyanocorax cristatellus,WikiAves,,,Itaguara,MG,Brazil,-20.3925,-44.4884,914
Cyanocorax cristatellus,WikiAves,,,Itaju,SP,Brazil,-21.9815,-48.8054,468
Cyanocorax cristatellus,WikiAves,,,Itajubá,MG,Brazil,-22.4265,-45.4534,904
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itajubá/MG,MG,Brazil,-22.4265,-45.4534,904
Cyanocorax cristatellus,WikiAves,,,Itamarati de Minas,MG,Brazil,-21.4165,-42.8184,441
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itamarati de Minas/MG,MG,Brazil,-21.4165,-42.8184,441
Cyanocorax cristatellus,WikiAves,,,Itambé do Mato Dentro,MG,Brazil,-19.4145,-43.3214,763
Cyanocorax cristatellus,WikiAves,,,Itamogi,MG,Brazil,-21.0785,-47.0484,962
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itamogi/MG,MG,Brazil,-21.0785,-47.0484,962
Cyanocorax cristatellus,WikiAves,,,Itamonte,MG,Brazil,-22.2845,-44.8704,1047
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itamonte/MG,MG,Brazil,-22.2845,-44.8704,1047
Cyanocorax cristatellus,WikiAves,,,Itanhandu,MG,Brazil,-22.2966,-44.9354,974
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itanhandu/MG,MG,Brazil,-22.2966,-44.9354,974
Cyanocorax cristatellus,WikiAves,,,Itapecerica,MG,Brazil,-20.4735,-45.1264,908
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itapecerica/MG,MG,Brazil,-20.4735,-45.1264,908
Cyanocorax cristatellus,WikiAves,,,Itapetininga,SP,Brazil,-23.5926,-48.0534,676
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itapetininga/SP,SP,Brazil,-23.5926,-48.0534,676
Cyanocorax cristatellus,WikiAves,,,Itapeva,SP,Brazil,-23.9825,-48.8764,831
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itapeva/SP,SP,Brazil,-23.9825,-48.8764,831
Cyanocorax cristatellus,WikiAves,,,Itapevi,SP,Brazil,-23.5495,-46.9344,807
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itapevi/SP,SP,Brazil,-23.5495,-46.9344,807
Cyanocorax cristatellus,WikiAves,,,Itapira,SP,Brazil,-22.4366,-46.8224,732
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itapira/SP,SP,Brazil,-22.4366,-46.8224,732
Cyanocorax cristatellus,WikiAves,,,Itapoá,SC,Brazil,-26.1175,-48.6164,1
Cyanocorax cristatellus,WikiAves,,,Itápolis,SP,Brazil,-21.5965,-48.8134,476
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itápolis/SP,SP,Brazil,-21.5965,-48.8134,476
Cyanocorax cristatellus,WikiAves,,,Itaporanga,SP,Brazil,-23.7085,-49.4904,603
Cyanocorax cristatellus,WikiAves,,,Itaquaquecetuba,SP,Brazil,-23.4865,-46.3484,674
Cyanocorax cristatellus,WikiAves,,,Itarana,ES,Brazil,-19.8745,-40.8754,283
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itarana/ES,ES,Brazil,-19.8745,-40.8754,283
Cyanocorax cristatellus,WikiAves,,,Itararé,SP,Brazil,-24.1155,-49.3414,744
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itararé/SP,SP,Brazil,-24.1155,-49.3414,744
Cyanocorax cristatellus,WikiAves,,,Itarumã,GO,Brazil,-18.7695,-51.3484,478
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itarumã/GO,GO,Brazil,-18.7695,-51.3484,478
Cyanocorax cristatellus,WikiAves,,,Itatiaia,RJ,Brazil,-22.4965,-44.5634,405
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itatiaia/RJ,RJ,Brazil,-22.4965,-44.5634,405
Cyanocorax cristatellus,WikiAves,,,Itatiaiuçu,MG,Brazil,-20.1975,-44.4214,897
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itatiaiuçu/MG,MG,Brazil,-20.1975,-44.4214,897
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itatiba,SP,Brazil,-23,-46.85,712
Cyanocorax cristatellus,WikiAves,,,Itatiba,SP,Brazil,-23.0065,-46.8394,717
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itatiba/SP,SP,Brazil,-23.0065,-46.8394,717
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itatinga,SP,Brazil,-23.1,-48.6167,814
Cyanocorax cristatellus,WikiAves,,,Itatinga,SP,Brazil,-23.1025,-48.6164,797
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itatinga/SP,SP,Brazil,-23.1025,-48.6164,797
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itau de Minas,MG,Brazil,-20.7333,-46.7167,811
Cyanocorax cristatellus,WikiAves,,,Itauçu,GO,Brazil,-16.2015,-49.6084,908
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itauçu/GO,GO,Brazil,-16.2015,-49.6084,908
Cyanocorax cristatellus,WikiAves,,,Itaúna,MG,Brazil,-20.0755,-44.5764,898
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itaúna/MG,MG,Brazil,-20.0755,-44.5764,898
Cyanocorax cristatellus,WikiAves,,,Itaverava,MG,Brazil,-20.6786,-43.6104,882
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itaverava/MG,MG,Brazil,-20.6786,-43.6104,882
Cyanocorax cristatellus,WikiAves,,,Itiquira,MT,Brazil,-17.2095,-54.1505,563
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itiquira/MT,MT,Brazil,-17.2095,-54.1505,563
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itiquira/MT,MT,Brazil,-17.2095,-54.1505,563
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itirapina,SP,Brazil,-22.25,-47.8167,890
Cyanocorax cristatellus,WikiAves,,,Itirapina,SP,Brazil,-22.2535,-47.8234,898
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itirapina/SP,SP,Brazil,-22.2535,-47.8234,898
Cyanocorax cristatellus,WikiAves,,,Itobi,SP,Brazil,-21.7375,-46.9754,660
Cyanocorax cristatellus,WikiAves,,,Itu,SP,Brazil,-23.2645,-47.2994,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itu/SP,SP,Brazil,-23.2645,-47.2994,610
Cyanocorax cristatellus,WikiAves,,,Ituiutaba,MG,Brazil,-18.9695,-49.4654,594
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ituiutaba/MG,MG,Brazil,-18.9695,-49.4654,594
Cyanocorax cristatellus,WikiAves,,,Itumirim,MG,Brazil,-21.3176,-44.8714,898
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itumirim/MG,MG,Brazil,-21.3176,-44.8714,898
Cyanocorax cristatellus,WikiAves,,,Itupeva,SP,Brazil,-23.1535,-47.0584,817
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Itupeva/SP,SP,Brazil,-23.1535,-47.0584,817
Cyanocorax cristatellus,WikiAves,,,Ivinhema,MS,Brazil,-22.3055,-53.8155,305
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Ivinhema/MS,MS,Brazil,-22.3055,-53.8155,305
Cyanocorax cristatellus,WikiAves,,,Jaborandi,BA,Brazil,-13.6195,-44.4334,564
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jaborandi/BA,BA,Brazil,-13.6195,-44.4334,564
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jacarei,SP,Brazil,-23.3167,-45.9667,583
Cyanocorax cristatellus,WikiAves,,,Jacareí,SP,Brazil,-23.3055,-45.9664,598
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jacareí/SP,SP,Brazil,-23.3055,-45.9664,598
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jaciara,MT,Brazil,-15.9833,-55.0333,361
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jacutinga,MG,Brazil,-22.2833,-46.6,734
Cyanocorax cristatellus,WikiAves,,,Jacutinga,MG,Brazil,-22.2866,-46.6124,785
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jacutinga/MG,MG,Brazil,-22.2866,-46.6124,785
Cyanocorax cristatellus,WikiAves,,,Jaguariaíva,PR,Brazil,-24.2515,-49.7065,764
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jaguariaíva/PR,PR,Brazil,-24.2515,-49.7065,764
Cyanocorax cristatellus,WikiAves,,,Jaguariúna,SP,Brazil,-22.7066,-46.9864,610
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jaguariúna/SP,SP,Brazil,-22.7066,-46.9864,610
Cyanocorax cristatellus,WikiAves,,,Jambeiro,SP,Brazil,-23.2546,-45.6884,867
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jambeiro/SP,SP,Brazil,-23.2546,-45.6884,867
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Januaria,MG,Brazil,-15.4833,-44.3667,468
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jardim,MS,Brazil,-21.4667,-56.1333,218
Cyanocorax cristatellus,WikiAves,,,Jardim,MS,Brazil,-21.4805,-56.1385,252
Cyanocorax cristatellus,WikiAves,,,Jardim Olinda,PR,Brazil,-22.5495,-52.0615,295
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jardim/MS,MS,Brazil,-21.4805,-56.1385,252
Cyanocorax cristatellus,WikiAves,,,Jardinópolis,SP,Brazil,-21.0185,-47.7644,610
Cyanocorax cristatellus,WikiAves,,,Jarinu,SP,Brazil,-23.1015,-46.7284,890
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jarinu/SP,SP,Brazil,-23.1015,-46.7284,890
Cyanocorax cristatellus,WikiAves,,,Jataí,GO,Brazil,-17.8815,-51.7144,697
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jataí/GO,GO,Brazil,-17.8815,-51.7144,697
Cyanocorax cristatellus,WikiAves,,,Jateí,MS,Brazil,-22.4825,-54.3035,321
Cyanocorax cristatellus,WikiAves,,,Jaú,SP,Brazil,-22.2965,-48.5584,563
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jaú/SP,SP,Brazil,-22.2965,-48.5584,563
Cyanocorax cristatellus,WikiAves,,,Joanópolis,SP,Brazil,-22.9305,-46.2764,1010
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Joanópolis/SP,SP,Brazil,-22.9305,-46.2764,1010
Cyanocorax cristatellus,WikiAves,,,João Neiva,ES,Brazil,-19.7586,-40.3864,190
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,João Neiva/ES,ES,Brazil,-19.7586,-40.3864,190
Cyanocorax cristatellus,WikiAves,,,João Pinheiro,MG,Brazil,-17.7435,-46.1734,700
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Juatuba,MG,Brazil,-19.9333,-44.3167,806
Cyanocorax cristatellus,WikiAves,,,Juiz de Fora,MG,Brazil,-21.7645,-43.3504,678
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Juiz de Fora/MG,MG,Brazil,-21.7645,-43.3504,678
Cyanocorax cristatellus,WikiAves,,,Jumirim,SP,Brazil,-23.0875,-47.7844,472
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jumirim/SP,SP,Brazil,-23.0875,-47.7844,472
Cyanocorax cristatellus,WikiAves,,,Jundiaí,SP,Brazil,-23.1866,-46.8844,1006
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,Jundiaí/SP,SP,Brazil,-23.1866,-46.8844,1006
Cyanocorax cristatellus,"Esteves-Lopes, 2005",,,"Lagoa da Pampulha, Belo Horizonte",MG,Brazil,-19.8333,-43.9833,849
Cyanocorax cristatellus,WikiAves,,,Lagoa Formosa,MG,Brazil,-18.7795,-46.4084,895
