Species,Latitude,Longitude,alt
Micrurus tricolor,-21.6841,-58.5566,76
Micrurus tricolor,-20.6903,-58.3081,76
Micrurus tricolor,-20.499,-55.8181,205
Micrurus tricolor,-20.2833,-56.0667,167
Micrurus tricolor,-20.4667,-55.7833,180
Micrurus tricolor,-20.4667,-55.8,175
Micrurus tricolor,-20.3,-56.0833,170
Micrurus tricolor,-16.5165,-57.8369,101
Micrurus tricolor,-22.1,-57.26,187
Micrurus tricolor,-19.8,-57.1667,184
Micrurus tricolor,-19,-57.65,73
Micrurus tricolor,-19.6667,-57.1667,97
Micrurus tricolor,-15.5833,-56.0833,198
Micrurus tricolor,-15.48,-55.8894,265
Micrurus tricolor,-20.0833,-56.75,135
Micrurus tricolor,-20.0833,-56.9667,555
Micrurus tricolor,-21.45,-56.1,295
Micrurus tricolor,-21.4488,-56.1045,288
Micrurus tricolor,-20.0767,-56.7675,133
Micrurus tricolor,-20.1015,-56.7943,164
Micrurus tricolor,-15.8315,-56.5281,187
Micrurus tricolor,-16.7845,-56.9485,111
Micrurus tricolor,-21.6833,-57.8667,73
Micrurus tricolor,-21.7021,-57.7204,124
Micrurus tricolor,-21.6719,-57.8814,70
Micrurus tricolor,-16.4825,-55.4364,284
Micrurus tricolor,-15.866,-56.077,153
Micrurus tricolor,-20.2894,-56.0769,168
Monodelphis kunsi,-22.31,-63.97,635
Monodelphis kunsi,-13.3,-64.15,198
Monodelphis kunsi,-13.6167,-68.7333,468
Monodelphis kunsi,-13.0167,-68.85,212
Monodelphis kunsi,-14.75,-61.02,195
Monodelphis kunsi,-14.65,-60.8833,263
Monodelphis kunsi,-22.6833,-64.4333,570
Monodelphis kunsi,-21.44,-63.92,1565
Monodelphis kunsi,-22.6667,-59.7667,116
Monodelphis kunsi,-24.21,-55.27,225
Monodelphis kunsi,-15.8667,-47.8833,1071
Monodelphis kunsi,-14.15,-48.0667,616
Monodelphis kunsi,-13.5167,-48.2167,332
Monodelphis kunsi,-14.4667,-48.45,663
Monodelphis kunsi,-22.8,-49.2333,615
Monodelphis kunsi,-20.7,-56.8667,580
Monodelphis kunsi,-15.9333,-47.85,1088
Monodelphis kunsi,-13.95,-45.9667,817
Monodelphis kunsi,-17.75,-57.6167,79
Monodelphis kunsi,-15.2667,-45.8667,772
Monodelphis kunsi,-23.45,-47.5667,608
Monodelphis kunsi,-18.2667,-52.8833,766
Monodelphis kunsi,-19.13,-47.68,738
Monodelphis kunsi,-13.0833,-53.2833,299
Monodelphis kunsi,-15.65,-57.2,457
Monodelphis kunsi,-15.25,-59.18,315
Monodelphis kunsi,-16.9022,-58.92,123
Monodelphis kunsi,-21.5833,-44.5667,1358
Monodelphis kunsi,-17.2167,-46.8667,688
Monodelphis kunsi,-18.9,-44.78,612
Monodelphis kunsi,-20.29,-44.39,911
Monodelphis kunsi,-19.37,-43.61,899
Monodelphis kunsi,-19.37,-43.62,920
Monodelphis kunsi,-19.03,-46.79,937
Monodelphis kunsi,-23.4667,-54.1833,305
Monodelphis kunsi,-18.8167,-52.85,731
Monodelphis kunsi,-22.0667,-53.8333,294
Monodelphis kunsi,-19.5333,-57.6667,102
Monodelphis kunsi,-21.5833,-54.25,328
Monodelphis kunsi,-22,-53.45,318
Monodelphis kunsi,-22.25,-55.1167,350
Monodelphis kunsi,-21.7167,-54.4833,305
Monodelphis kunsi,-21.7833,-55.5667,573
Monodelphis kunsi,-17.4333,-54.75,413
Monodelphis kunsi,-11.5833,-55.1667,495
Monodelphis kunsi,-13.75,-60.3333,299
Monodelphis kunsi,-12.8833,-58.6833,389
Monodelphis kunsi,-15.8167,-57.2,353
Monodelphis kunsi,-13.3,-59.0333,400
Monodelphis kunsi,-13.3333,-59.15,407
Monodelphis kunsi,-12.57,-52.21,303
Monodelphis kunsi,-11.85,-55.5,403
Monodelphis kunsi,-12.9833,-58.95,360
Monodelphis kunsi,-10.9667,-55.7667,284
Monodelphis kunsi,-14.9167,-59.8,200
Monodelphis kunsi,-23.7833,-48.5833,610
Monodelphis kunsi,-22.7167,-47.65,514
Monodelphis kunsi,-21.1667,-47.8,590
Monodelphis kunsi,-23.6833,-46.55,768
Monodelphis kunsi,-11.35,-49.0167,302
Monodelphis kunsi,-8.05,-48.4667,186
Monodelphis kunsi,-12.25,-48.4333,257
Monodelphis kunsi,-13.8833,-48.3167,383
Monodelphis sanctaerosae,-15.8333,-61.45,366
Monodelphis sanctaerosae,-14.8667,-55.8,266
Mussurana quimi,-28.5306,-57.1756,58
Mussurana quimi,-28.5305,-57.1756,58
Mussurana quimi,-28.5211,-57.112,59
Mussurana quimi,-27.4019,-55.893,78
Mussurana quimi,-27.3667,-55.9,97
Mussurana quimi,-27.3833,-55.9,86
Mussurana quimi,-27.3583,-56.6167,63
Mussurana quimi,-27.4167,-56.5,55
Mussurana quimi,-27.416,-56.5,57
Mussurana quimi,-22.469,-48.988,610
Mussurana quimi,-23.535,-47.262,900
Mussurana quimi,-22.19,-52.819,309
Mussurana quimi,-18.9653,-51.9264,552
Mussurana quimi,-18.965,-51.926,552
Mussurana quimi,-23.548,-46.638,631
Mussurana quimi,-21.794,-48.176,631
Mussurana quimi,-20.282,-45.539,871
Mussurana quimi,-20.298,-45.545,877
Mussurana quimi,-22.495,-48.558,457
Mussurana quimi,-23.652,-46.488,773
Mussurana quimi,-22.886,-48.445,751
Mussurana quimi,-15.78,-47.93,1092
Mussurana quimi,-28.2121,-54.7437,152
Mussurana quimi,-20.29,-45.545,872
Mussurana quimi,-22.906,-47.061,670
Mussurana quimi,-24.918,-50.097,991
Mussurana quimi,-23.523,-46.836,630
Mussurana quimi,-23.043,-47.374,610
Mussurana quimi,-20.284,-50.246,558
Mussurana quimi,-23.463,-46.533,704
Mussurana quimi,-23.4167,-47.3,660
Mussurana quimi,-21.255,-48.322,607
Mussurana quimi,-24.251,-49.706,764
Mussurana quimi,-23.186,-46.884,1006
Mussurana quimi,-23.932,-47.068,875
Mussurana quimi,-22.571,-44.902,443
Mussurana quimi,-21.555,-47.704,630
Mussurana quimi,-16.2525,-47.9503,923
Mussurana quimi,-20.179,-48.032,560
Mussurana quimi,-17.5694,-52.5511,674
Mussurana quimi,-23.523,-46.188,710
Mussurana quimi,-22.372,-46.942,608
Mussurana quimi,-22.432,-46.958,671
Mussurana quimi,-20.731,-48.058,589
Mussurana quimi,-20.727,-48.053,589
Mussurana quimi,-23.533,-46.792,633
Mussurana quimi,-22.924,-45.462,528
Mussurana quimi,-21.996,-47.426,610
Mussurana quimi,-23.528,-46.345,686
Mussurana quimi,-21.763,-52.116,272
Mussurana quimi,-22.571,-53.047,241
Mussurana quimi,-21.178,-47.81,593
Mussurana quimi,-22.411,-47.561,614
Mussurana quimi,-20.772,-47.838,638
Mussurana quimi,-23.201,-47.287,589
Mussurana quimi,-21.685,-48.084,613
Mussurana quimi,-22.252,-45.703,893
Mussurana quimi,-23.444,-46.918,619
Mussurana quimi,-23.445,-46.918,619
Mussurana quimi,-23.694,-46.565,760
Mussurana quimi,-23.623,-46.551,723
Mussurana quimi,-23.179,-45.887,572
Mussurana quimi,-21.903,-47.619,640
Mussurana quimi,-23.548,-46.636,631
Mussurana quimi,-22.4667,-48.9833,610
Mussurana quimi,-22.4692,-48.9875,610
Mussurana quimi,-23.5333,-47.25,894
Mussurana quimi,-23.535,-47.2619,900
Mussurana quimi,-22.25,-52.6833,268
Mussurana quimi,-22.1833,-52.7167,305
Mussurana quimi,-18.6739,-51.8806,579
Mussurana quimi,-22.8833,-48.45,727
Mussurana quimi,-21.7944,-48.1756,631
Mussurana quimi,-20.2333,-45.65,792
Mussurana quimi,-22.4833,-48.5333,586
Mussurana quimi,-22.4947,-48.5581,457
Mussurana quimi,-22.8904,-48.4553,788
Mussurana quimi,-22.8833,-48.4333,653
Mussurana quimi,-15.7099,-48.0224,1164
Mussurana quimi,-15.8,-47.8833,1061
Mussurana quimi,-20.25,-45.65,801
Mussurana quimi,-22.9,-47.05,674
Mussurana quimi,-24.9667,-49.9667,957
Mussurana quimi,-20.2833,-50.25,558
Mussurana quimi,-20.2839,-50.2464,558
Mussurana quimi,-23.4333,-46.4667,808
Mussurana quimi,-23.4667,-46.5333,682
Mussurana quimi,-23.4628,-46.5333,704
Mussurana quimi,-22.1575,-47.795,861
Mussurana quimi,-21.2667,-48.3167,610
Mussurana quimi,-21.2547,-48.3222,607
Mussurana quimi,-24.25,-49.7167,830
Mussurana quimi,-17.7333,-46.1667,682
Mussurana quimi,-23.1833,-46.8833,1028
Mussurana quimi,-23.15,-46.9,941
Mussurana quimi,-23.1864,-46.8842,1006
Mussurana quimi,-23.9333,-47.0667,875
Mussurana quimi,-20.1833,-48.0167,563
Mussurana quimi,-18.25,-52.8833,771
Mussurana quimi,-18.2606,-52.8889,766
Mussurana quimi,-23.5333,-46.1833,720
Mussurana quimi,-23.5228,-46.1883,710
Mussurana quimi,-22.3667,-46.95,608
Mussurana quimi,-22.3722,-46.9422,608
Mussurana quimi,-22.4333,-46.95,674
Mussurana quimi,-22.4319,-46.9578,671
Mussurana quimi,-20.7833,-48.2,547
Mussurana quimi,-20.7333,-48.05,591
Mussurana quimi,-23.5375,-46.7667,637
Mussurana quimi,-23.5325,-46.7917,633
Mussurana quimi,-23.5333,-46.7833,632
Mussurana quimi,-9.35,-38.23,161
Mussurana quimi,-22.9333,-45.4667,535
Mussurana quimi,-22.9239,-45.4617,528
Mussurana quimi,-23.525,-46.3333,687
Mussurana quimi,-23.5281,-46.3447,686
Mussurana quimi,-23.5333,-46.35,686
Mussurana quimi,-25.0833,-50.1667,914
Mussurana quimi,-25.095,-50.1619,913
Mussurana quimi,-25.095,-50.162,913
Mussurana quimi,-25.0917,-50.1,911
Mussurana quimi,-25.0667,-50.2167,914
Mussurana quimi,-21.1667,-47.85,602
Mussurana quimi,-21.1775,-47.8103,593
Mussurana quimi,-22.4114,-47.5614,614
Mussurana quimi,-22.4833,-52.9667,236
Mussurana quimi,-23.2008,-47.2869,589
Mussurana quimi,-21.6833,-48.0833,613
Mussurana quimi,-21.685,-48.0842,613
Mussurana quimi,-29.715,-53.7164,152
Mussurana quimi,-22.25,-45.7,914
Mussurana quimi,-23.4417,-46.9167,619
Mussurana quimi,-23.4442,-46.9178,619
Mussurana quimi,-26.25,-49.3833,894
Mussurana quimi,-26.2503,-49.3786,874
Mussurana quimi,-26.25,-49.379,894
Mussurana quimi,-23.7,-46.55,767
Mussurana quimi,-23.6583,-46.575,745
Mussurana quimi,-23.6939,-46.565,760
Mussurana quimi,-23.1833,-45.8833,572
Mussurana quimi,-23.15,-45.7806,579
Mussurana quimi,-23.1794,-45.8869,572
Mussurana quimi,-22.75,-48.4875,572
Mussurana quimi,-23.65,-46.7083,659
Mussurana quimi,-23.5667,-46.7,630
Mussurana quimi,-23.5667,-46.7167,638
Mussurana quimi,-23.5583,-46.7167,630
Mussurana quimi,-23.55,-46.6333,633
Mussurana quimi,-23.4917,-46.4417,657
Mussurana quimi,-23.5475,-46.6361,631
Mussurana quimi,-23.5,-47.45,600
Mussurana quimi,-23.5017,-47.4581,601
Mussurana quimi,-23.5425,-46.3108,704
Mussurana quimi,-23.0167,-45.55,572
Mussurana quimi,-23.0264,-45.5553,578
Mussurana quimi,-22.9667,-45.55,534
Mussurana quimi,-22.9583,-45.5494,525
Mussurana quimi,-18.2,-45.2167,618
Mussurana quimi,-18.2167,-45.2333,621
Mussurana quimi,-23.502,-47.458,601
Mussurana quimi,-23.543,-46.311,704
Mussurana quimi,-23.026,-45.555,578
Mussurana quimi,-22.958,-45.549,525
Myiothlypis leucophrys,-20.4485,-52.8784,305
Myiothlypis leucophrys,-14.45,-58.1167,599
Myiothlypis leucophrys,-17.3155,-53.2155,629
Myiothlypis leucophrys,-14.1335,-47.5104,1156
Myiothlypis leucophrys,-20.2167,-47.7167,660
Myiothlypis leucophrys,-22.1265,-47.6634,671
Myiothlypis leucophrys,-15.5333,-48.0667,1095
Myiothlypis leucophrys,-12.1535,-44.9904,494
Myiothlypis leucophrys,-15.3235,-44.7544,609
Myiothlypis leucophrys,-15.7805,-47.9304,1092
Myiothlypis leucophrys,-22.1667,-47.8667,841
Myiothlypis leucophrys,-22.2845,-48.1274,657
Myiothlypis leucophrys,-20.1915,-47.7084,663
Myiothlypis leucophrys,-21.9167,-47.35,587
Myiothlypis leucophrys,-16.9575,-51.8104,711
Myiothlypis leucophrys,-20.4435,-54.6465,602
Myiothlypis leucophrys,-15.4167,-55.8,757
Myiothlypis leucophrys,-18.4085,-52.5494,688
Myiothlypis leucophrys,-18.4735,-47.2004,917
Myiothlypis leucophrys,-21.5833,-47.7667,598
Myiothlypis leucophrys,-22.2,-47.8667,848
Myiothlypis leucophrys,-18.2495,-43.6004,1200
Myiothlypis leucophrys,-22.1005,-48.3184,619
Myiothlypis leucophrys,-22.4885,-47.2154,632
Myiothlypis leucophrys,-15.7167,-55.7167,149
Myiothlypis leucophrys,-15.2833,-59.25,300
Myiothlypis leucophrys,-15.5333,-47.6167,1049
Myiothlypis leucophrys,-21.5167,-47.5167,865
Myiothlypis leucophrys,-15.7833,-47.9167,1087
Myiothlypis leucophrys,-15.95,-47.9333,1112
Myiothlypis leucophrys,-16.25,-52.4167,623
Myiothlypis leucophrys,-20.7833,-47.7,674
Myiothlypis leucophrys,-18.55,-48.0667,764
Myiothlypis leucophrys,-18.8667,-48.2167,630
Myiothlypis leucophrys,-18.8333,-47.8333,944
Myiothlypis leucophrys,-18.1833,-45.4167,807
Myiothlypis leucophrys,-21.1333,-47.35,673
Myiothlypis leucophrys,-22.1667,-47.9167,851
Myiothlypis leucophrys,-15.8333,-46.5,702
Myiothlypis leucophrys,-16.1167,-44.15,778
Myiothlypis leucophrys,-18.8667,-48.25,639
Myiothlypis leucophrys,-20.4625,-47.1224,1100
Myiothlypis leucophrys,-19.7265,-51.9305,514
Myiothlypis leucophrys,-17.0655,-43.3094,1081
Myiothlypis leucophrys,-17.2095,-54.1505,563
Myiothlypis leucophrys,-22.2535,-47.8234,898
Myiothlypis leucophrys,-15.9833,-55.0333,361
Myiothlypis leucophrys,-20.8,-47.7333,665
Myiothlypis leucophrys,-18.8833,-46.8167,1218
Myiothlypis leucophrys,-21.5555,-47.7044,630
Myiothlypis leucophrys,-14.4667,-46.1167,689
Myiothlypis leucophrys,-17.5695,-52.5514,674
Myiothlypis leucophrys,-10.4667,-46.3167,618
Myiothlypis leucophrys,-19.2,-48.1333,915
Myiothlypis leucophrys,-18.9,-48.2333,662
Myiothlypis leucophrys,-15.15,-44.25,614
Myiothlypis leucophrys,-15.7167,-47.95,1077
Myiothlypis leucophrys,-15.35,-45.8333,759
Myiothlypis leucophrys,-18.95,-46.9833,1034
Myiothlypis leucophrys,-18.9445,-46.9934,1003
Myiothlypis leucophrys,-21.9965,-47.4264,610
Myiothlypis leucophrys,-15.6167,-47.6667,1027
Myiothlypis leucophrys,-20.1167,-47.9667,564
Myiothlypis leucophrys,-14.0935,-46.3694,761
Myiothlypis leucophrys,-22.2667,-47.9167,928
Myiothlypis leucophrys,-15.9333,-47.8833,1099
Myiothlypis leucophrys,-19.1833,-48.35,867
Myiothlypis leucophrys,-16.3667,-56.3,113
Myiothlypis leucophrys,-16.6833,-43.3167,880
Myiothlypis leucophrys,-12.8333,-58.4667,401
Myiothlypis leucophrys,-11.4005,-46.8834,528
Myiothlypis leucophrys,-12.2,-45.25,743
Myiothlypis leucophrys,-20.1833,-47.9333,593
Myiothlypis leucophrys,-22.25,-47.8667,915
Myiothlypis leucophrys,-15.5167,-55.2333,719
Myiothlypis leucophrys,-17.7985,-50.9284,751
Myiothlypis leucophrys,-17.2,-44.8167,557
Myiothlypis leucophrys,-19.8655,-47.4404,893
Myiothlypis leucophrys,-19.3095,-47.5254,917
Myiothlypis leucophrys,-22.0185,-47.8914,776
Myiothlypis leucophrys,-12.3635,-44.9734,555
Myiothlypis leucophrys,-20.2455,-46.3664,901
Myiothlypis leucophrys,-20.25,-46.6167,929
Myiothlypis leucophrys,-17.7,-44.2667,1227
Myiothlypis leucophrys,-10.2667,-48.3667,193
Myiothlypis leucophrys,-21.65,-47.55,608
Myiothlypis leucophrys,-20.1,-47.4,606
Myiothlypis leucophrys,-20.1167,-47.8333,598
Myiothlypis leucophrys,-17.5775,-54.7585,331
Myiothlypis leucophrys,-19.7485,-47.9324,750
Myiothlypis leucophrys,-18.9195,-48.2774,690
Myiothlypis leucophrys,-21.9667,-47.8667,751
Myiothlypis leucophrys,-16.0645,-46.2544,586
Myiothlypis leucophrys,-18.3785,-46.0324,914
Myiothlypis leucophrys,-19.1167,-47.6833,707
Myiothlypis leucophrys,-22.4095,-54.4365,307
Neothraupis fasciata,-25.4333,-56.0333,326
Neothraupis fasciata,-23,-56,228
Neothraupis fasciata,-25.0333,-55.85,281
Neothraupis fasciata,-9.6215,-49.1514,255
Neothraupis fasciata,-22.85,-48.9333,707
Neothraupis fasciata,-20.4485,-52.8784,305
Neothraupis fasciata,-6.1167,-45.15,277
Neothraupis fasciata,-11.5745,-47.1704,655
Neothraupis fasciata,-17.3155,-53.2155,629
Neothraupis fasciata,-14.1335,-47.5104,1156
Neothraupis fasciata,-9.1,-45.95,281
Neothraupis fasciata,-16.3333,-48.9667,916
Neothraupis fasciata,-16.3275,-48.9534,917
Neothraupis fasciata,-23.4,-48.3667,613
Neothraupis fasciata,-15.5333,-48.0667,1095
Neothraupis fasciata,-9.9525,-47.9724,331
Neothraupis fasciata,-5.6333,-48.1167,74
Neothraupis fasciata,-5.6515,-48.1244,75
Neothraupis fasciata,-20.0167,-43.9833,1248
Neothraupis fasciata,-18.8833,-47.6333,916
Neothraupis fasciata,-5.5,-45.25,97
Neothraupis fasciata,-8.2,-45.6167,233
Neothraupis fasciata,-7.6895,-47.6834,94
Neothraupis fasciata,-12.1535,-44.9904,494
Neothraupis fasciata,-8.35,-45.7,244
Neothraupis fasciata,-22.3167,-49.0667,536
Neothraupis fasciata,-19.8175,-43.9564,823
Neothraupis fasciata,-16.7333,-42.9667,897
Neothraupis fasciata,-16.8667,-43.0167,1016
Neothraupis fasciata,0.4833,-51.1,21
Neothraupis fasciata,-17.0105,-46.0094,583
Neothraupis fasciata,-15.7805,-47.9304,1092
Neothraupis fasciata,-22.1667,-47.8667,841
Neothraupis fasciata,-22.2845,-48.1274,657
Neothraupis fasciata,-17.3515,-44.9624,519
Neothraupis fasciata,-14.0695,-42.4754,813
Neothraupis fasciata,-16.9575,-51.8104,711
Neothraupis fasciata,-17.7445,-48.6264,706
Neothraupis fasciata,-20.45,-54.6167,553
Neothraupis fasciata,-20.4435,-54.6465,602
Neothraupis fasciata,0.0333,-51.05,1
Neothraupis fasciata,-15.7667,-47.9167,1089
Neothraupis fasciata,-21.8167,-48.2,609
Neothraupis fasciata,-7.3335,-47.4694,115
Neothraupis fasciata,-21.4886,-44.6434,1170
Neothraupis fasciata,-9.2667,-49.7833,182
Neothraupis fasciata,-19.1135,-51.7344,524
Neothraupis fasciata,-18.1705,-47.9424,876
Neothraupis fasciata,-23.5667,-47.9,607
Neothraupis fasciata,-6.7833,-43.8333,216
Neothraupis fasciata,-21.9167,-47.8167,677
Neothraupis fasciata,-15.6333,-47.85,1184
Neothraupis fasciata,-16.45,-43.4,961
Neothraupis fasciata,-15.4167,-55.8,757
Neothraupis fasciata,-15.4615,-55.7505,740
Neothraupis fasciata,-14.1167,-47.5167,1123
Neothraupis fasciata,-15.3065,-45.6184,821
Neothraupis fasciata,-18.4085,-52.5494,688
Neothraupis fasciata,-15.2833,-55.85,698
Neothraupis fasciata,-15.7945,-48.7764,1037
Neothraupis fasciata,-19.0375,-43.4254,828
Neothraupis fasciata,-20.5005,-43.8584,897
Neothraupis fasciata,-21.0245,-44.2234,926
Neothraupis fasciata,-21.2167,-47.2833,893
Neothraupis fasciata,-13.75,-45.6,712
Neothraupis fasciata,-15.5833,-56.0833,198
Neothraupis fasciata,-18.7565,-44.4314,613
Neothraupis fasciata,-18.25,-43.6,1199
Neothraupis fasciata,-18.2495,-43.6004,1200
Neothraupis fasciata,-22.1,-47.85,855
Neothraupis fasciata,-15.5333,-47.6167,1049
Neothraupis fasciata,-18.3667,-45.3,567
Neothraupis fasciata,-22.8,-49.2167,615
Neothraupis fasciata,-15.9167,-47.8667,1095
Neothraupis fasciata,-8.8667,-44.9667,310
Neothraupis fasciata,-9.5833,-46.4167,564
Neothraupis fasciata,-19.3667,-43.7,885
Neothraupis fasciata,-15.7833,-47.9167,1087
Neothraupis fasciata,-18.7465,-47.6934,851
Neothraupis fasciata,-15.95,-47.9333,1112
Neothraupis fasciata,-16.2667,-42.9167,900
Neothraupis fasciata,-16.25,-52.4167,623
Neothraupis fasciata,-17.0667,-45.9,557
Neothraupis fasciata,-22.2667,-47.1667,610
Neothraupis fasciata,-23.6333,-47.9667,688
Neothraupis fasciata,-19.4833,-44,711
Neothraupis fasciata,-24.25,-49.8,943
Neothraupis fasciata,-20.85,-47.5833,751
Neothraupis fasciata,-17.1167,-42.7667,709
Neothraupis fasciata,-8.7,-45.0167,395
Neothraupis fasciata,-22.8833,-49.25,599
Neothraupis fasciata,-15.5333,-49.45,650
Neothraupis fasciata,-8.75,-45.9667,326
Neothraupis fasciata,-22.2833,-48,858
Neothraupis fasciata,-15.9167,-55.4667,594
Neothraupis fasciata,-22.9667,-48.8667,776
Neothraupis fasciata,-18.1833,-45.4167,807
Neothraupis fasciata,-22.1667,-47.9167,851
Neothraupis fasciata,-23.1167,-48.9833,711
Neothraupis fasciata,-15.8333,-46.5,702
Neothraupis fasciata,-11.3,-48.9333,305
Neothraupis fasciata,-15.6667,-44.6333,492
Neothraupis fasciata,-20.8333,-51.6833,292
Neothraupis fasciata,-14.9333,-46.2167,765
Neothraupis fasciata,-13.6167,-48.9,520
Neothraupis fasciata,-17.4833,-47.3333,916
Neothraupis fasciata,-17.5667,-47.1333,892
Neothraupis fasciata,-17.55,-47.1667,921
Neothraupis fasciata,-17.6333,-47.4667,914
Neothraupis fasciata,-12.5,-60.25,509
Neothraupis fasciata,-12.4667,-60.15,507
Neothraupis fasciata,-20.5333,-47.4,921
Neothraupis fasciata,-16.4765,-43.4884,777
Neothraupis fasciata,-13.1,-41.4833,1073
Neothraupis fasciata,-15.9345,-50.1404,558
Neothraupis fasciata,-7.7105,-47.3144,171
Neothraupis fasciata,-16.5667,-42.9,748
Neothraupis fasciata,-16.5595,-42.8904,856
Neothraupis fasciata,-19.5,-46.5167,914
Neothraupis fasciata,-20.4625,-47.1224,1100
Neothraupis fasciata,-13.7735,-42.7144,771
Neothraupis fasciata,-23.7167,-47.9833,737
Neothraupis fasciata,-16.0167,-49.7833,779
Neothraupis fasciata,-24.1167,-49.3333,769
Neothraupis fasciata,-17.2095,-54.1505,563
Neothraupis fasciata,-22.2535,-47.8234,898
Neothraupis fasciata,-15.4167,-44.4333,558
Neothraupis fasciata,-20.8,-47.7333,665
Neothraupis fasciata,-19.6333,-43.8833,940
Neothraupis fasciata,-22.3,-47.85,937
Neothraupis fasciata,-15.4667,-55.55,699
Neothraupis fasciata,-9.7515,-48.3584,148
Neothraupis fasciata,-12.0925,-45.8054,777
Neothraupis fasciata,0.0386,-51.0664,1
Neothraupis fasciata,-10.5485,-46.4214,540
Neothraupis fasciata,-17.5695,-52.5514,674
Neothraupis fasciata,-14.7415,-44.4044,667
Neothraupis fasciata,-18.7255,-47.4994,907
Neothraupis fasciata,-22.2833,-47.8,884
Neothraupis fasciata,-13.0055,-41.3714,882
Neothraupis fasciata,-15.9333,-44.8667,482
Neothraupis fasciata,-16.4167,-49.2333,891
Neothraupis fasciata,-14.4745,-48.4604,715
Neothraupis fasciata,-19.9865,-43.8474,859
Neothraupis fasciata,-7.6325,-48.4234,281
Neothraupis fasciata,-22.2,-46.95,713
